group_id,title,description,control_id,control_title,control_description,reason,resource,status,severity,account_id,region,audit_manager_control_tower,aws_foundational_security,category,choice_id,cis,cis_controls_v8_ig1,cis_item_id,cis_level,cis_section_id,cis_type,cis_version,cisa_cyber_essentials,fedramp_low_rev_4,fedramp_moderate_rev_4,ffiec,gdpr,gxp_21_cfr_part_11,gxp_eu_annex_11,hipaa_final_omnibus_security_rule_2013,hipaa_security_rule_2003,nist_800_171_rev_2,nist_800_53_rev_4,nist_800_53_rev_5,nist_csf,pci_dss_v321,pillar_id,plugin,question_id,rbi_cyber_security,service,severity,soc_2,type,war_severity
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-07154de70da47c427 contains 1 rule(s) that allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-07154de70da47c427,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-078d4a182ce1db00b contains 1 rule(s) that allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-078d4a182ce1db00b,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0cb62a15bfe771628 contains 1 rule(s) that allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0cb62a15bfe771628,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0496368e94b33583f does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0496368e94b33583f,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-06dd2f8a4f436e3e1 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-06dd2f8a4f436e3e1,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0984736af93472ef6 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0984736af93472ef6,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-07913f8d793d2243d does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-07913f8d793d2243d,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0dc7af5408cac0984 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0dc7af5408cac0984,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0300fad436ebbfce8 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0300fad436ebbfce8,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0ae0a29650ae932cc does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0ae0a29650ae932cc,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0c67847f72e6d34e5 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0c67847f72e6d34e5,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-048dd38f9963069af does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-048dd38f9963069af,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-06a947c40531673a3 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-06a947c40531673a3,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0de777c77bad9d26f does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0de777c77bad9d26f,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-08a15f0a99b83807e does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-08a15f0a99b83807e,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0c62883c6eba2d0b5 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0c62883c6eba2d0b5,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0b4b77c9f475f7cff does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0b4b77c9f475f7cff,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0d21aa3204a2b1370 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0d21aa3204a2b1370,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-fe6cbcf7 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-fe6cbcf7,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0c682d987a95f3eb1 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0c682d987a95f3eb1,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-004e43339740f3128 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-004e43339740f3128,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-0cec1a7671655dfc9 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-0cec1a7671655dfc9,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-094bb2632419a5f13 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-094bb2632419a5f13,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-094ecd8b715fa9c4e does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-094ecd8b715fa9c4e,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_tcp_udp_all,VPC security groups should restrict ingress TCP and UDP access from 0.0.0.0/0,Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) Security Groups.,sg-02736412cc43649f6 does not allow ingress to TCP or UDP ports from 0.0.0.0/0.,arn:aws:ec2:us-east-1:904513543354:security-group/sg-02736412cc43649f6,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_common_ports_all,"VPC security groups should restrict ingress access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0",Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) security groups.,"sg-06a91f8b5be98aa09 contains 1 ingress rule(s) allowing access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0.",arn:aws:ec2:us-east-1:904513543354:security-group/sg-06a91f8b5be98aa09,alarm,,904513543354,us-east-1,true,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_common_ports_all,"VPC security groups should restrict ingress access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0",Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) security groups.,"sg-0f6bb46811b6b11b4 contains 1 ingress rule(s) allowing access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0.",arn:aws:ec2:us-east-1:904513543354:security-group/sg-0f6bb46811b6b11b4,alarm,,904513543354,us-east-1,true,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_common_ports_all,"VPC security groups should restrict ingress access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0",Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) security groups.,"sg-072ab215d5ddf5296 contains 1 ingress rule(s) allowing access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0.",arn:aws:ec2:us-east-1:904513543354:security-group/sg-072ab215d5ddf5296,alarm,,904513543354,us-east-1,true,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,,,aws,,true,AWS/VPC,,true,,
aws_well_architected.benchmark.well_architected_framework_sec05_bp03,BP03 Automate network protection,"Automate protection mechanisms to provide a self-defending network based on threat intelligence and anomaly detection. For example, intrusion detection and prevention tools that can adapt to current threats and reduce their impact. A web application firewall is an example of where you can automate network protection, for example, by using the AWS WAF Security Automations solution to automatically block requests originating from IP addresses associated with known threat actors.",aws_compliance.control.vpc_security_group_restrict_ingress_common_ports_all,"VPC security groups should restrict ingress access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0",Manage access to resources in the AWS Cloud by ensuring common ports are restricted on AWS Elastic Compute Cloud (AWS EC2) security groups.,"sg-01722450480dbc662 contains 1 ingress rule(s) allowing access on ports 20, 21, 22, 3306, 3389, 4333 from 0.0.0.0/0.",arn:aws:ec2:us-east-1:904513543354:security-group/sg-01722450480dbc662,alarm,,904513543354,us-east-1,true,,Compliance,,,,,,,,,true,true,true,true,,true,,true,true,true,true,true,true,,,aws,,true,AWS/VPC,,true,,
